conversation_id,llm_intent,llm_intent_confidence,llm_sentiment,llm_sent_confidence,llm_entity,llm_entity_category,llm_entity_sentiment,llm_entity_sent_confidence
e47ac8d1aa2147ac805d099a87e2ee27,General Chat,0.9,neutral,0.8,tickers,other,neutral,0.5
3fd30502039d7f9fbf227824798ba312,Technical Support,0.9,neutral,0.8,autodesk maya,software,neutral,0.5
29b270a0e8b3d8596d86aa26efed8e9d,Technical Support,0.9,neutral,0.8,3-way switch,product,positive,0.9
fb0d889e051cfa90475c0cac7403b6ce,Other,0.5,neutral,0.5,john hughes,person,positive,0.9
fc09366967bfe78876c034661f6a8e71,Technical Support,0.9,negative,0.8,pd.json_normalize,software,neutral,0.5
fc09366967bfe78876c034661f6a8e71,Technical Support,0.9,negative,0.8,comments,other,neutral,0.5
fc09366967bfe78876c034661f6a8e71,Technical Support,0.9,negative,0.8,comments,other,neutral,0.5
fc09366967bfe78876c034661f6a8e71,Technical Support,0.9,negative,0.8,pd.json_normalize,software,neutral,0.5
6c62f12dd37630bfe62db5c027537552,Other,0.6,negative,0.9,교통,location,neutral,0.5
70fa7c37bf1ef283d74aa966382ddd9f,Creative Writing,0.95,positive,0.9,akai haato,person,neutral,0.5
70fa7c37bf1ef283d74aa966382ddd9f,Creative Writing,0.95,positive,0.9,dio,person,neutral,0.5
70fa7c37bf1ef283d74aa966382ddd9f,Creative Writing,0.95,positive,0.9,heartbreaker,possible_product,neutral,0.5
70fa7c37bf1ef283d74aa966382ddd9f,Creative Writing,0.95,positive,0.9,the world,possible_product,neutral,0.5
70fa7c37bf1ef283d74aa966382ddd9f,Creative Writing,0.95,positive,0.9,haachama,person,neutral,0.5
70fa7c37bf1ef283d74aa966382ddd9f,Creative Writing,0.95,positive,0.9,chama force,possible_product,neutral,0.5
70fa7c37bf1ef283d74aa966382ddd9f,Creative Writing,0.95,positive,0.9,haacha cyclone,possible_product,neutral,0.5
70fa7c37bf1ef283d74aa966382ddd9f,Creative Writing,0.95,positive,0.9,nakiri ayame,person,neutral,0.5
70fa7c37bf1ef283d74aa966382ddd9f,Creative Writing,0.95,positive,0.9,gourmet god,possible_product,neutral,0.5
892aa5129e366c2942c74141673a76ee,Technical Support,0.9,neutral,0.8,rust,software,neutral,0.5
cb89120432353e747b61d9315768b5fc,Other,0.5,neutral,0.5,machine learning,software,positive,0.8
cb89120432353e747b61d9315768b5fc,Other,0.5,neutral,0.5,Duan,person,neutral,0.5
cb89120432353e747b61d9315768b5fc,Other,0.5,neutral,0.5,SMOTE,software,positive,0.7
cb89120432353e747b61d9315768b5fc,Other,0.5,neutral,0.5,XGBoost,software,positive,0.8
cb89120432353e747b61d9315768b5fc,Other,0.5,neutral,0.5,DPA v4 dataset,organization,neutral,0.5
2684659476ad0ea74b0cca0f479655a7,Other,0.9,neutral,0.8,gold,product,neutral,0.5
2684659476ad0ea74b0cca0f479655a7,Other,0.9,neutral,0.8,silver,product,neutral,0.5
048750b620de7508590fb3bcc5e79106,Technical Support,0.8,neutral,0.6,poitem,product,neutral,0.5
3a8e75aee27ebd7cd61dea631fe39918,General Chat,0.9,positive,0.9,이 근처에 있는 짬뽕집,possible_store,positive,0.8
673983be8853c4bcd4435768b93f53c2,Product Inquiry,0.8,positive,0.9,high quality material,product,positive,0.9
f4491632799189351b5c752918c1485d,Creative Writing,0.9,neutral,0.6,silvareth,location,neutral,0.5
4a7801be34347e54ff969c9273027206,Creative Writing,0.95,neutral,0.9,roboco,software,positive,0.8
4a7801be34347e54ff969c9273027206,Creative Writing,0.95,neutral,0.9,dio,person,negative,0.9
4a7801be34347e54ff969c9273027206,Creative Writing,0.95,neutral,0.9,yozora mel,person,positive,0.75
4a7801be34347e54ff969c9273027206,Creative Writing,0.95,neutral,0.9,dreamscape,possible_stand,neutral,0.5
4a7801be34347e54ff969c9273027206,Creative Writing,0.95,neutral,0.9,the world,possible_stand,neutral,0.5
4a7801be34347e54ff969c9273027206,Creative Writing,0.95,neutral,0.9,azki,person,positive,0.8
4a7801be34347e54ff969c9273027206,Creative Writing,0.95,neutral,0.9,calculator,possible_stand,neutral,0.5
4a7801be34347e54ff969c9273027206,Creative Writing,0.95,neutral,0.9,aki rosenthal,person,positive,0.85
237f806ac4569a6dfd685f57774d5a55,Other,0.8,neutral,0.9,font,other,neutral,0.5
4772384cbe8ec578852bfbc0f7956c66,General Chat,0.8,neutral,0.9,prompts,other,neutral,0.5
1f39a9b463bc4f6b5a5889c67492e28c,Creative Writing,0.9,positive,0.8,juvia lockser,person,positive,0.9
1f39a9b463bc4f6b5a5889c67492e28c,Creative Writing,0.9,positive,0.8,fairy tail,possible_brand,neutral,0.5
1f39a9b463bc4f6b5a5889c67492e28c,Creative Writing,0.9,positive,0.8,isaribi,person,positive,0.8
1f39a9b463bc4f6b5a5889c67492e28c,Creative Writing,0.9,positive,0.8,naruto,possible_brand,neutral,0.5
1f39a9b463bc4f6b5a5889c67492e28c,Creative Writing,0.9,positive,0.8,suì-fēng,person,positive,0.8
1f39a9b463bc4f6b5a5889c67492e28c,Creative Writing,0.9,positive,0.8,bleach,possible_brand,neutral,0.5
1f39a9b463bc4f6b5a5889c67492e28c,Creative Writing,0.9,positive,0.8,otohime,person,positive,0.8
1f39a9b463bc4f6b5a5889c67492e28c,Creative Writing,0.9,positive,0.8,one piece,possible_brand,neutral,0.5
c4de51f83ebe7a4bfe373518e5ccd9cf,General Chat,0.6,neutral,0.8,electric frying pan,product,neutral,0.5
0bab344a03408121c8d4898791e0e727,Creative Writing,0.9,neutral,0.8,lion king,possible_brand,neutral,0.5
8a939ed7f3e5de1bdc67c060cb4c0135,General Chat,0.8,neutral,0.9,making money,other,neutral,0.5
07663494ae57bad84f13256c152c5a98,Technical Support,0.9,neutral,0.8,countries.json,possible_product,neutral,0.5
c62842d9cc3b35624198091a8867261e,Technical Support,0.9,neutral,0.8,backend.kt,file,neutral,0.5
5ebfe37ffde9c3984d61062329dafca1,General Chat,0.8,neutral,0.9,making money,other,neutral,0.5
41815ae726c732b6db6cfdf85fb45901,Other,0.5,neutral,0.5,entropy,other,neutral,0.5
07ad16b4621469b3f48a816d6d14db1c,Technical Support,0.9,neutral,0.8,pl.g4,file,neutral,0.5
f2d4462b472a83c90ac5175c8b24a5ca,Technical Support,0.9,neutral,0.8,datapaq,software,neutral,0.5
e7c099cd28e666ebc1d35432db9c0b09,Other,0.5,neutral,0.5,adams-bashforth-moulton algorithm,software,neutral,0.5
93c488d70a851aacf2afd808da48a699,Creative Writing,0.95,positive,0.9,angela,person,positive,0.9
93c488d70a851aacf2afd808da48a699,Creative Writing,0.95,positive,0.9,police headquarters,location,neutral,0.5
93c488d70a851aacf2afd808da48a699,Creative Writing,0.95,positive,0.9,captain,person,neutral,0.5
93c488d70a851aacf2afd808da48a699,Creative Writing,0.95,positive,0.9,officer bob,person,positive,0.8
93c488d70a851aacf2afd808da48a699,Creative Writing,0.95,positive,0.9,thief,person,negative,0.8
93c488d70a851aacf2afd808da48a699,Creative Writing,0.95,positive,0.9,bank,organization,neutral,0.5
c3322a418395ff6214c8492ee6aea1f3,General Chat,0.9,neutral,0.8,rust arc,product,neutral,0.5
8a82b9cbae43dfa6e889e3df28eb2e53,Creative Writing,0.9,positive,0.8,space exploration coloring book images for toddlers,other,neutral,0.5
c6e84805492691bb954c231d31cf1435,Technical Support,0.9,neutral,0.8,crossbeam crate,software,positive,0.9
e525e747f8dc1b8ae0aea329a6f939c4,Other,0.5,negative,0.8,lady rosalynd,person,neutral,0.5
8a769a8cbae166e82b6e92ac0debd81a,Other,0.5,neutral,0.5,files,other,neutral,0.5
4b81d7b3720c9f9872c65e22e829b6a6,Other,0.9,neutral,0.8,firefox extension,software,neutral,0.5
faf2bd3954d2e2453a34efc79e6491e9,Product Inquiry,0.4,neutral,0.8,hangzhou,location,neutral,0.5
3fbf37734c4a77a7621c3c7b24b11786,General Chat,0.6,neutral,0.5,hello,other,neutral,0.5
e80ae4515dd906802e5671707d2fdbbe,General Chat,0.8,neutral,0.9,openai,organization,positive,0.8
543cb6d52546f85e519a69778fb8c9f2,Other,0.5,neutral,0.5,firefox extension,software,positive,0.8
ba66e33fe5150869ae3b336728db077b,Other,0.6,neutral,0.7,习近平主席,person,neutral,0.5
ba66e33fe5150869ae3b336728db077b,Other,0.6,neutral,0.7,人工智能,possible_product,positive,0.8
ba66e33fe5150869ae3b336728db077b,Other,0.6,neutral,0.7,中国,location,neutral,0.5
4775f23ef125074a60d89225a08ea3f4,General Chat,0.8,neutral,0.9,jian ren,possible_brand,neutral,0.5
edb22c3f29d32e1fd5d4ad2e962045d3,Other,0.9,negative,0.8,sir gareth,person,neutral,0.5
edb22c3f29d32e1fd5d4ad2e962045d3,Other,0.9,negative,0.8,celestine,person,neutral,0.5
edb22c3f29d32e1fd5d4ad2e962045d3,Other,0.9,negative,0.8,knight,other,neutral,0.5
edb22c3f29d32e1fd5d4ad2e962045d3,Other,0.9,negative,0.8,courtesan,other,neutral,0.5
71448b1682206a85249280524ea260b1,Technical Support,0.9,neutral,0.8,bash-completion,software,positive,0.9
7c4d91ea0709f98a20e649eb1acdc77b,Product Inquiry,0.9,neutral,0.8,shoes,product,neutral,0.5
ec3b7a9525b4f2f89430e7087021a432,General Chat,0.8,neutral,0.7,unity,organization,neutral,0.5
9f25a1ac2d5a13639b543e506dc67e3a,Other,0.9,neutral,0.8,floor jansen,person,neutral,0.5
17b99b14bd2f0c6675a841fc08b77caf,Other,0.9,neutral,0.8,streamlit,software,neutral,0.5
b902698498b9f3ce5a246fac2ac24d2e,General Chat,0.8,neutral,0.9,chinese,possible_language,neutral,0.5
215cd2bcc5a13d2f9fa62472204cfb82,Other,0.9,positive,0.8,think higher,brand,positive,0.9
d0dbe79c0b786502e7488b782d0f3169,Other,0.9,neutral,0.8,equipment system,product,neutral,0.5
4943b47ad5e7b397f2be1a00fd8bd047,Technical Support,0.9,neutral,0.8,huggingface,organization,positive,0.9
e80492c2d43f11d3220603dc02611046,General Chat,0.8,neutral,0.9,singer,other,neutral,0.5
4c8da4471ae51476855441479cf3d585,General Chat,0.8,neutral,0.7,ni gan ma,possible_phrase,neutral,0.5
1809bcbb6ceec8e5827e253295e4a36e,Product Inquiry,0.2,negative,0.95,costco,brand,negative,0.9
1809bcbb6ceec8e5827e253295e4a36e,Product Inquiry,0.2,negative,0.95,costco auburn nsw store,store,negative,0.9
1809bcbb6ceec8e5827e253295e4a36e,Product Inquiry,0.2,negative,0.95,australia,location,neutral,0.5
97a1d384bfa1a4882d99183e1a8a6dcd,General Chat,0.8,neutral,0.9,curl,software,neutral,0.5
6eca86ea9f1acd4af6d44abef3a8fc25,Other,0.5,negative,0.8,unsafe content,other,negative,0.9
50614687425e3c934a8d34e9cc0ed3c2,General Chat,0.9,positive,0.8,手机,product,positive,0.6
4362f4867b12b705576ca8852f776306,Other,0.9,neutral,0.8,detective jake,person,neutral,0.5
4362f4867b12b705576ca8852f776306,Other,0.9,neutral,0.8,thigh murderess,possible_brand,negative,0.7
4362f4867b12b705576ca8852f776306,Other,0.9,neutral,0.8,the victim,other,neutral,0.5
cab41df8ad6bd1d420f2924060e2e616,Creative Writing,0.95,neutral,0.8,huntress of the seas,possible_brand,neutral,0.5
9964e98d5417be974f4c3d8e82cd2153,Product Inquiry,0.9,positive,0.8,pull up bar,product,positive,0.9
327e28b3a87d539f0469bf13c2da0a57,Other,0.9,neutral,0.8,lua,software,neutral,0.5
08411b04377650e5b81bace6b61d82d8,Technical Support,0.9,neutral,0.8,water,product,neutral,0.5
f7ac41bb90506954aaf41ca43a1b5558,Creative Writing,0.9,neutral,0.8,copper,material,positive,0.9
f7ac41bb90506954aaf41ca43a1b5558,Creative Writing,0.9,neutral,0.8,ant nest corrosion,other,negative,0.8
f7ac41bb90506954aaf41ca43a1b5558,Creative Writing,0.9,neutral,0.8,formic acid,chemical,neutral,0.7
f7ac41bb90506954aaf41ca43a1b5558,Creative Writing,0.9,neutral,0.8,water bath,equipment,neutral,0.5
f7ac41bb90506954aaf41ca43a1b5558,Creative Writing,0.9,neutral,0.8,metallographic diagram,other,neutral,0.5
3bca73fdfc3805e34d0ac746d067f323,General Chat,0.9,neutral,0.8,best project management textbooks,other,neutral,0.5
1fbfa84c6dfdb021a97972dc4fc49919,Other,0.5,neutral,0.5,redox reaction,product,neutral,0.5
359063e53c7224a53d0a6b10be30cbfc,General Chat,0.8,neutral,0.9,chinese,language,neutral,0.5
cfde27076abb54ed81b0450258285dda,General Chat,0.6,negative,0.7,ben,person,neutral,0.5
10d20ed4e624761638b88db665b200c2,Other,0.9,neutral,0.8,gotham city,location,neutral,0.5
930d4b38d4dbfde2e93d9a5deab751db,Other,0.5,neutral,0.5,clarkesworld,organization,neutral,0.5
e47c85916fb36353ccc715b976c45508,Other,0.6,neutral,0.5,ragespine,possible_product,negative,0.8
7c601458d528988b123192432374dacb,Product Inquiry,0.2,neutral,0.5,linguicism,other,neutral,0.5
248113c37bc13f8faeb44a47fc024919,Creative Writing,0.95,positive,0.9,emperor palpatine,person,neutral,0.5
248113c37bc13f8faeb44a47fc024919,Creative Writing,0.95,positive,0.9,dio,person,neutral,0.5
248113c37bc13f8faeb44a47fc024919,Creative Writing,0.95,positive,0.9,palpatine,person,neutral,0.5
248113c37bc13f8faeb44a47fc024919,Creative Writing,0.95,positive,0.9,darth vader,person,neutral,0.5
248113c37bc13f8faeb44a47fc024919,Creative Writing,0.95,positive,0.9,goku,person,neutral,0.5
7fca7a103f12cc16b5457fc6bf70d644,Creative Writing,0.9,positive,0.8,list of 250 prompts to create weather coloring book images for toddlers,other,neutral,0.5
eab79bf9a61bdce9fac0723a12ab937b,Other,0.8,neutral,0.9,filipino migrant domestic workers,possible_product,neutral,0.5
45364cd670c3ee60067af7cb5d3c1587,Other,0.5,neutral,0.5,project management,other,neutral,0.5
e6b5272c2163b4b1c4bcae35a9475a74,General Chat,0.9,neutral,0.8,movies,other,neutral,0.5
104facfe4e1cb3bf1268455a1452b151,Creative Writing,0.9,neutral,0.8,series,product,neutral,0.5
7b97ba160b52c80334ff254df6f009be,General Chat,0.9,positive,0.8,Weimar Germany,location,neutral,0.5
41d32fa527ae6a26ee36cfce480a95f0,Other,0.9,neutral,0.8,mountain climber,person,neutral,0.5
41d32fa527ae6a26ee36cfce480a95f0,Other,0.9,neutral,0.8,nylon rope,product,neutral,0.5
41d32fa527ae6a26ee36cfce480a95f0,Other,0.9,neutral,0.8,young's modulus,software,neutral,0.5
a7c8138dd827c318fedb3509c7d09239,General Chat,0.9,neutral,0.8,analog synthesizer,product,neutral,0.5
4075d344adfe66d508f28c6378bda350,Other,0.5,neutral,0.5,streamlit,software,neutral,0.5
9ed6e048fe628c020e3a48f47743667b,Other,0.5,neutral,0.5,chicken sashimi,possible_product,neutral,0.5
6d51115ee0f51c116aa60f648b24e0be,Technical Support,0.9,neutral,0.8,keyboard,product,neutral,0.5
2f726b9a6e7e6b8fa543cc22dcebf43e,Product Inquiry,0.9,neutral,0.8,d2006 npn transistor,product,neutral,0.5
2f726b9a6e7e6b8fa543cc22dcebf43e,Product Inquiry,0.9,neutral,0.8,digi-key,possible_store,neutral,0.5
2f726b9a6e7e6b8fa543cc22dcebf43e,Product Inquiry,0.9,neutral,0.8,mouser,possible_store,neutral,0.5
2f726b9a6e7e6b8fa543cc22dcebf43e,Product Inquiry,0.9,neutral,0.8,on semiconductor,organization,positive,0.8
2f726b9a6e7e6b8fa543cc22dcebf43e,Product Inquiry,0.9,neutral,0.8,2n3904bu,product,neutral,0.5
25ffcfd618ce0d2f71fea0d583b5ccc5,Product Inquiry,0.9,positive,0.8,hdi global se,organization,positive,0.9
25ffcfd618ce0d2f71fea0d583b5ccc5,Product Inquiry,0.9,positive,0.8,Thomas Staubach,person,positive,0.8
25ffcfd618ce0d2f71fea0d583b5ccc5,Product Inquiry,0.9,positive,0.8,GDV,organization,neutral,0.5
25ffcfd618ce0d2f71fea0d583b5ccc5,Product Inquiry,0.9,positive,0.8,FBI,organization,neutral,0.5
25ffcfd618ce0d2f71fea0d583b5ccc5,Product Inquiry,0.9,positive,0.8,SAS,organization,positive,0.8
25ffcfd618ce0d2f71fea0d583b5ccc5,Product Inquiry,0.9,positive,0.8,Brazil,location,neutral,0.5
e85d4acbd6fdcc63aae65db14c1e2aa4,Other,0.5,neutral,0.5,middle school digital media design teacher,possible_job_title,neutral,0.5
5d0ac4f7fbf1d3d1d5faed99e6ac0699,Product Inquiry,0.9,neutral,0.8,d2006,product,neutral,0.5
5d0ac4f7fbf1d3d1d5faed99e6ac0699,Product Inquiry,0.9,neutral,0.8,bc337,product,positive,0.8
3fdb11b052f44ddadd60a88cf758b174,Creative Writing,0.95,neutral,0.8,john wick,person,neutral,0.5
3fdb11b052f44ddadd60a88cf758b174,Creative Writing,0.95,neutral,0.8,thorn,possible_brand,neutral,0.5
3fdb11b052f44ddadd60a88cf758b174,Creative Writing,0.95,neutral,0.8,evelyn frost,person,neutral,0.5
3fdb11b052f44ddadd60a88cf758b174,Creative Writing,0.95,neutral,0.8,new york,location,neutral,0.5
3fdb11b052f44ddadd60a88cf758b174,Creative Writing,0.95,neutral,0.8,continental,organization,neutral,0.5
3fdb11b052f44ddadd60a88cf758b174,Creative Writing,0.95,neutral,0.8,evelyn's fortress,location,neutral,0.5
d5df016b7ffdf65831d2df840672044d,Creative Writing,0.9,neutral,0.8,evelyn frost,character,neutral,0.5
8b23ddfbc12f582a4c87552a0bba7ae3,General Chat,0.9,neutral,0.8,china,location,neutral,0.5
06fa4bfb2011fd953018ad17131849aa,Creative Writing,0.9,positive,0.8,17th-century literature,product,positive,0.7
4650087962079184bb36a9ce5ec77b44,Other,0.9,neutral,0.8,linguicism,other,neutral,0.5
4650087962079184bb36a9ce5ec77b44,Other,0.9,neutral,0.8,criminal justice system,location,neutral,0.5
4650087962079184bb36a9ce5ec77b44,Other,0.9,neutral,0.8,linguistic minority defendants,possible_brand,neutral,0.5
4650087962079184bb36a9ce5ec77b44,Other,0.9,neutral,0.8,interpreting services,possible_product,neutral,0.5
4650087962079184bb36a9ce5ec77b44,Other,0.9,neutral,0.8,European Union,organization,neutral,0.5
7200c176f40a0dd69b2b844834455b44,General Chat,0.9,neutral,0.8,china,location,neutral,0.5
46f2f150f1feecf50a8605188e1d3345,Creative Writing,0.9,positive,0.8,coffee shop,possible_store,positive,0.8
d934b7f6bbc913dee1870e943f33ed75,Product Inquiry,0.8,neutral,0.9,lactic acid,product,neutral,0.5
2795ef2c5151e909cc113743419f6c53,Product Inquiry,0.9,neutral,0.8,domain names for captions,other,neutral,0.5
491698f49506709e1582940152783aa4,Product Inquiry,0.9,neutral,0.8,sulfuric acid,product,neutral,0.9
c6a04be7e78c80d7929a4307f8c5aa9b,Product Inquiry,0.9,neutral,0.8,vico library,possible_product,positive,0.9
868f413589ff36dd278db042ec50e71f,Creative Writing,0.95,neutral,0.8,henry cavill,person,neutral,0.5
295c41a2ab31fc2c5619d577423bff52,Product Inquiry,0.8,neutral,0.9,vico library,possible_brand,neutral,0.5
2c987d7f48d45e67a18e0d5be22ae51d,Other,0.9,neutral,0.8,z axis coordinate,other,neutral,0.5
ca9823893313872d612fcc57780bd4c2,Technical Support,0.9,neutral,0.8,rust,software,neutral,0.5
26b802e0fa315fdb5794217e6a1065f5,Creative Writing,0.95,neutral,0.6,clara nittmo,person,positive,0.7
26b802e0fa315fdb5794217e6a1065f5,Creative Writing,0.95,neutral,0.6,obsidian,organization,neutral,0.5
26b802e0fa315fdb5794217e6a1065f5,Creative Writing,0.95,neutral,0.6,cesare romano,person,negative,0.8
26b802e0fa315fdb5794217e6a1065f5,Creative Writing,0.95,neutral,0.6,the gardener,possible_brand,neutral,0.5
26b802e0fa315fdb5794217e6a1065f5,Creative Writing,0.95,neutral,0.6,the moon,location,neutral,0.5
88cc4fdabb3b2aee786e9733b7076b67,Product Inquiry,0.8,neutral,0.9,captionsduniya.com,possible_domain,neutral,0.5
50dce09db22177a836b0c78b1295c51b,Technical Support,0.9,positive,0.8,ball bounce,product,neutral,0.5
63a42abd81754462ef57aa1987c0c387,Product Inquiry,0.9,neutral,0.8,countries.json,possible_store,neutral,0.5
63a42abd81754462ef57aa1987c0c387,Product Inquiry,0.9,neutral,0.8,country,possible_product,neutral,0.5
9ef0e7d10c8d641c77722b11ac6284da,Creative Writing,0.9,positive,0.85,coffee shop,possible_store,positive,0.8
9ef0e7d10c8d641c77722b11ac6284da,Creative Writing,0.9,positive,0.85,bungee jumping,possible_product,positive,0.7
9ef0e7d10c8d641c77722b11ac6284da,Creative Writing,0.9,positive,0.85,library,location,positive,0.8
9ef0e7d10c8d641c77722b11ac6284da,Creative Writing,0.9,positive,0.85,quantum physics,other,positive,0.6
b344967ae9eaee15d1be1228d3e558cb,Product Inquiry,0.8,neutral,0.6,computer,product,neutral,0.5
bbec1c732819e5426c02aaa9a4849b56,Product Inquiry,0.4,neutral,0.6,naio3,possible_product,neutral,0.5
9fe1ed3a67e5dfa4dbac4ce9cd9ca184,Technical Support,0.9,neutral,0.8,ball,product,neutral,0.5
9fe1ed3a67e5dfa4dbac4ce9cd9ca184,Technical Support,0.9,neutral,0.8,player,person,neutral,0.5
ae36cb41c6376faee946dd729f626f4e,General Chat,0.8,neutral,0.7,入間ドーム,location,neutral,0.5
e0cd80b1a68d72076a24ca2b958bd53c,Technical Support,0.9,neutral,0.8,meta_insights,other,neutral,0.5
4cfaba826f9c18b0a83fcc571d9a9e68,General Chat,0.5,neutral,0.5,ph,other,neutral,0.5
036d8fc9eda7acd2afd723e4b6603224,Creative Writing,0.9,positive,0.8,library,location,neutral,0.5
0f1c08b54ec62c6e3d58b67caa67d93d,Creative Writing,0.8,neutral,0.9,arshad warsi,person,neutral,0.5
90d04f56b2bb204ff12ea8769f73d55b,Creative Writing,0.95,neutral,0.6,nicole callahan aka bliss,person,positive,0.8
90d04f56b2bb204ff12ea8769f73d55b,Creative Writing,0.95,neutral,0.6,new york city,location,neutral,0.5
90d04f56b2bb204ff12ea8769f73d55b,Creative Writing,0.95,neutral,0.6,bliss,possible_brand,positive,0.7
2ab8ee8710fc3127c02f2d1616ceac29,General Chat,0.9,neutral,0.9,Pakistan economy,possible_product,neutral,0.5
7a551db9aa76bab5cc853be03f3347b1,Technical Support,0.9,neutral,0.8,pyautogui,software,neutral,0.5
e02669d6d3b262c74a7537ca0ccbd24c,Technical Support,0.9,neutral,0.8,webdav,software,neutral,0.5
e02669d6d3b262c74a7537ca0ccbd24c,Technical Support,0.9,neutral,0.8,ubuntu22.04,software,neutral,0.5
e02669d6d3b262c74a7537ca0ccbd24c,Technical Support,0.9,neutral,0.8,truenas,organization,neutral,0.5
e02669d6d3b262c74a7537ca0ccbd24c,Technical Support,0.9,neutral,0.8,webdav service,other,neutral,0.5
75b44f439cb869f96475dec6276f7d81,General Chat,0.8,neutral,0.9,rohingya,possible_product,neutral,0.5
75b44f439cb869f96475dec6276f7d81,General Chat,0.8,neutral,0.9,myanmar,location,neutral,0.5
75b44f439cb869f96475dec6276f7d81,General Chat,0.8,neutral,0.9,united nations,organization,positive,0.7
